timestamp,x,y,z
1489817760.48,-7.76,-1.92,5.78
1489817760.49,-8.01,-1.93,5.62
1489817760.49,-8.09,-1.82,5.54
1489817760.49,-8.11,-1.67,5.53
1489817760.49,-8.04,-1.7,5.4
1489817760.49,-7.98,-1.7,5.47
1489817760.49,-7.78,-1.75,5.58
1489817760.49,-7.61,-1.75,5.73
1489817760.49,-7.47,-1.86,6.0
1489817760.49,-7.28,-1.95,6.15
1489817760.49,-7.12,-2.01,6.38
1489817760.49,-6.98,-2.15,6.41
1489817760.49,-7.02,-2.17,6.34
1489817760.49,-7.21,-2.29,6.07
1489817760.49,-7.45,-2.32,6.0
1489817760.49,-7.75,-2.26,5.97
1489817760.49,-7.87,-2.21,6.06
1489817760.49,-7.86,-2.09,5.96
1489817760.49,-7.83,-2.02,5.76
1489817760.49,-7.87,-2.12,5.56
1489817760.49,-7.93,-2.09,5.3
1489817760.49,-7.88,-2.04,5.22
1489817760.49,-7.91,-1.92,5.33
1489817760.49,-7.99,-1.83,5.38
1489817760.49,-8.02,-1.85,5.32
1489817760.49,-7.9,-1.78,5.38
1489817760.49,-7.86,-1.97,5.45
1489817760.49,-7.71,-1.96,5.46
1489817760.49,-7.58,-2.11,5.42
1489817760.49,-7.4,-2.17,5.38
1489817760.49,-7.08,-2.09,5.24
1489817760.49,-7.02,-2.17,5.35
1489817760.49,-7.22,-2.26,5.45
1489817760.49,-7.38,-2.21,5.69
1489817760.49,-7.4,-2.09,5.71
1489817760.49,-7.34,-1.98,5.81
1489817760.49,-7.29,-1.92,5.98
1489817760.49,-7.45,-1.86,6.06
1489817760.49,-7.51,-1.71,5.89
1489817760.49,-7.55,-1.56,5.8
1489817760.49,-7.5,-1.4,6.02
1489817760.49,-7.47,-1.22,6.02
1489817760.49,-7.38,-1.19,6.02
1489817760.49,-7.35,-1.53,6.13
1489817760.49,-7.44,-1.75,6.32
1489817760.49,-7.46,-1.97,6.33
1489817760.49,-7.46,-2.11,6.51
1489817760.49,-7.45,-2.12,6.51
1489817760.49,-7.43,-2.02,6.23
1489817760.49,-7.47,-2.0,6.08
1489817760.5,-7.48,-2.09,5.93
1489817760.52,-7.52,-2.12,5.79
1489817760.53,-7.52,-2.15,5.69
1489817760.55,-7.51,-2.14,5.83
1489817760.56,-7.47,-2.24,6.13
1489817760.58,-7.56,-2.15,6.32
1489817760.59,-7.54,-2.08,6.39
1489817760.6,-7.58,-1.99,6.31
1489817760.62,-7.52,-1.74,6.02
1489817760.63,-7.54,-1.57,5.99
1489817760.65,-7.55,-1.55,5.77
1489817760.66,-7.52,-1.5,5.59
1489817760.68,-7.53,-1.63,5.55
1489817760.69,-7.47,-1.59,5.72
1489817760.71,-7.44,-1.55,5.83
1489817760.72,-7.42,-1.58,5.8
1489817760.74,-7.38,-1.75,5.84
1489817760.75,-7.4,-1.81,5.77
1489817760.76,-7.47,-1.91,5.7
1489817760.78,-7.44,-1.97,5.74
1489817760.79,-7.45,-1.93,5.87
1489817760.81,-7.42,-1.87,6.03
1489817760.82,-7.47,-1.96,6.05
1489817760.84,-7.51,-2.01,5.97
1489817760.85,-7.43,-1.94,6.03
1489817760.87,-7.27,-1.81,6.27
1489817760.88,-7.2,-1.64,6.31
1489817760.9,-7.16,-1.7,6.21
1489817760.91,-7.13,-1.92,5.95
1489817760.92,-7.08,-1.98,5.69
1489817760.94,-7.03,-1.94,5.71
1489817760.95,-7.1,-1.86,5.9
1489817760.97,-7.35,-1.74,5.92
1489817760.98,-7.58,-1.93,5.92
1489817761.0,-7.78,-1.96,6.02
1489817761.01,-7.81,-1.83,6.31
1489817761.03,-7.74,-1.78,6.47
1489817761.04,-7.57,-1.87,6.34
1489817761.06,-7.55,-1.92,6.02
1489817761.07,-7.43,-1.81,6.0
1489817761.08,-7.33,-1.73,6.12
1489817761.1,-7.25,-1.58,6.03
1489817761.11,-7.41,-1.71,6.01
1489817761.13,-7.43,-1.98,5.92
1489817761.14,-7.38,-2.15,5.71
1489817761.16,-7.4,-2.06,5.69
1489817761.17,-7.41,-1.93,5.9
1489817761.19,-7.45,-1.94,6.09
1489817761.2,-7.67,-1.84,6.21
1489817761.22,-7.8,-1.73,6.46
1489817761.23,-7.8,-1.63,6.68
1489817761.24,-7.8,-1.6,6.42
1489817761.26,-7.79,-1.44,6.0
1489817761.27,-7.78,-1.46,5.68
1489817761.29,-7.79,-1.48,5.43
1489817761.3,-7.83,-1.75,5.39
1489817761.32,-7.72,-2.02,5.47
1489817761.33,-7.42,-1.95,5.72
1489817761.35,-7.25,-1.93,6.02
1489817761.36,-7.26,-1.92,6.32
1489817761.37,-7.27,-1.93,6.45
1489817761.39,-7.44,-1.9,6.37
1489817761.4,-7.46,-1.95,6.28
1489817761.42,-7.38,-2.04,5.93
1489817761.43,-7.26,-2.04,5.72
1489817761.45,-7.06,-1.9,5.76
1489817761.46,-7.03,-1.75,5.99
1489817761.48,-7.24,-1.79,6.13
1489817761.49,-7.28,-1.78,6.2
1489817761.51,-7.35,-2.02,6.17
1489817761.52,-7.22,-2.07,5.85
1489817761.53,-6.87,-1.99,5.87
1489817761.55,-6.6,-1.82,5.99
1489817761.56,-6.55,-1.84,5.9
1489817761.58,-6.63,-1.98,5.97
1489817761.6,-6.74,-1.96,5.86
1489817761.61,-6.94,-1.87,5.77
1489817761.62,-7.35,-1.97,5.79
1489817761.64,-7.73,-1.86,5.86
1489817761.65,-8.06,-1.67,6.09
1489817761.67,-8.19,-1.4,6.42
1489817761.68,-8.03,-1.36,6.65
1489817761.69,-7.87,-1.38,6.64
1489817761.71,-7.66,-1.54,6.44
1489817761.73,-7.34,-1.82,6.14
1489817761.74,-7.11,-2.1,5.94
1489817761.76,-6.99,-2.16,5.8
1489817761.77,-7.11,-2.22,5.76
1489817761.78,-7.03,-2.19,5.88
1489817761.8,-6.95,-2.23,6.17
1489817761.81,-6.95,-2.45,6.35
1489817761.83,-7.13,-2.37,6.56
1489817761.84,-7.35,-2.02,6.72
1489817761.86,-7.49,-1.81,6.82
1489817761.87,-7.59,-1.69,6.57
1489817761.89,-7.62,-1.61,6.22
1489817761.9,-7.64,-1.56,6.16
1489817761.92,-7.53,-1.53,6.12
1489817761.93,-7.5,-1.6,6.08
1489817761.94,-7.49,-1.55,6.24
1489817761.96,-7.52,-1.57,6.38
1489817761.97,-7.49,-1.58,6.51
1489817761.99,-7.32,-1.62,6.51
1489817762.0,-7.27,-1.68,6.24
1489817762.02,-7.19,-1.74,5.64
1489817762.03,-7.23,-1.97,5.15
1489817762.05,-7.29,-2.04,5.21
1489817762.06,-7.46,-2.25,5.53
1489817762.08,-7.65,-2.37,6.02
1489817762.09,-7.85,-2.32,6.37
1489817762.1,-7.8,-2.31,6.5
1489817762.12,-7.69,-2.12,6.24
1489817762.13,-7.44,-2.09,6.23
1489817762.15,-7.09,-2.02,5.99
1489817762.16,-7.0,-1.94,5.69
1489817762.18,-6.93,-2.01,5.73
1489817762.19,-6.85,-2.15,5.72
1489817762.21,-6.83,-2.14,5.84
1489817762.22,-6.9,-2.15,6.11
1489817762.24,-7.05,-1.97,6.14
1489817762.25,-7.09,-1.89,6.05
1489817762.26,-6.99,-1.79,6.01
1489817762.28,-7.01,-1.87,5.94
1489817762.29,-7.09,-1.9,5.79
1489817762.31,-7.1,-1.77,5.67
1489817762.32,-7.11,-1.82,5.72
1489817762.34,-7.01,-1.92,5.89
1489817762.35,-7.13,-1.97,6.13
1489817762.37,-7.36,-2.0,6.34
1489817762.38,-7.46,-1.93,6.52
1489817762.39,-7.55,-1.98,6.56
1489817762.41,-7.47,-1.98,6.44
1489817762.42,-7.29,-1.91,6.27
1489817762.44,-7.28,-2.01,6.23
1489817762.45,-7.28,-1.89,6.1
1489817762.47,-7.42,-1.84,6.11
1489817762.48,-7.4,-1.86,6.06
1489817762.5,-7.31,-1.99,6.04
1489817762.51,-7.31,-2.14,6.12
1489817762.53,-7.41,-2.06,6.14
1489817762.54,-7.55,-1.96,6.11
1489817762.55,-7.55,-1.79,6.05
1489817762.57,-7.45,-1.74,6.09
1489817762.58,-7.36,-1.82,6.23
1489817762.6,-7.36,-1.92,6.14
1489817762.61,-7.44,-1.95,5.99
1489817762.63,-7.43,-1.93,5.89
1489817762.64,-7.35,-1.93,6.04
1489817762.66,-7.24,-2.0,6.06
1489817762.67,-7.28,-2.03,6.13
1489817762.69,-7.42,-2.08,6.21
1489817762.7,-7.66,-1.92,6.1
1489817762.71,-7.78,-1.8,6.08
1489817762.73,-7.74,-1.83,6.03
1489817762.74,-7.57,-1.95,5.97
1489817762.76,-7.48,-2.11,6.11
1489817762.77,-7.39,-2.03,6.27
1489817762.79,-7.46,-1.92,6.16
1489817762.8,-7.53,-1.86,5.96
1489817762.82,-7.69,-1.94,6.01
1489817762.83,-7.59,-1.96,6.09
1489817762.85,-7.57,-1.96,5.95
1489817762.86,-7.48,-2.02,5.84
1489817762.87,-7.41,-1.82,5.85
1489817762.89,-7.34,-1.82,6.01
1489817762.9,-7.25,-1.91,5.99
1489817762.92,-7.13,-1.97,5.98
1489817762.93,-7.18,-2.06,5.88
1489817762.95,-7.28,-1.98,5.88
1489817762.96,-7.3,-1.85,6.09
1489817762.98,-7.36,-1.84,6.12
1489817762.99,-7.46,-1.87,6.1
1489817763.01,-7.48,-2.03,5.96
1489817763.02,-7.45,-2.14,5.77
1489817763.03,-7.29,-1.99,5.69
1489817763.05,-7.3,-1.9,5.85
1489817763.06,-7.3,-1.84,6.01
1489817763.08,-7.34,-1.99,5.95
1489817763.09,-7.27,-2.15,5.84
1489817763.11,-7.15,-2.27,5.71
1489817763.12,-6.99,-2.22,5.56
1489817763.14,-6.91,-1.95,5.61
1489817763.15,-6.9,-1.95,5.78
1489817763.16,-7.02,-1.86,5.92
1489817763.18,-7.37,-2.06,6.03
1489817763.19,-7.67,-2.05,6.1
1489817763.21,-7.85,-1.92,6.25
1489817763.23,-7.85,-1.85,6.06
1489817763.24,-7.57,-1.7,5.89
1489817763.25,-7.38,-1.71,5.94
1489817763.27,-7.35,-1.83,6.08
1489817763.28,-7.51,-1.87,6.04
1489817763.3,-7.57,-1.98,6.18
1489817763.31,-7.46,-1.85,5.86
1489817763.32,-7.17,-1.77,5.8
1489817763.34,-7.03,-1.99,5.91
1489817763.36,-7.06,-2.04,6.0
1489817763.37,-7.33,-2.12,6.02
1489817763.39,-7.72,-2.08,6.05
1489817763.4,-7.81,-1.88,6.15
1489817763.41,-7.79,-1.76,6.18
1489817763.43,-7.58,-1.78,6.05
1489817763.44,-7.42,-1.92,5.89
1489817763.46,-7.37,-2.04,5.8
1489817763.47,-7.42,-2.01,5.8
1489817763.49,-7.42,-1.9,5.88
1489817763.5,-7.38,-1.95,5.9
1489817763.52,-7.37,-2.01,6.0
1489817763.53,-7.48,-1.97,6.01
1489817763.55,-7.56,-1.98,5.98
1489817763.56,-7.57,-1.87,5.89
1489817763.57,-7.51,-1.73,5.82
1489817763.59,-7.41,-1.73,5.9
1489817763.6,-7.43,-1.8,5.99
1489817763.62,-7.48,-1.84,6.07
1489817763.63,-7.57,-1.87,6.07
1489817763.65,-7.67,-1.88,6.01
1489817763.66,-7.7,-1.81,6.06
1489817763.68,-7.58,-1.78,6.11
1489817763.69,-7.47,-1.77,6.12
1489817763.71,-7.44,-1.88,6.16
1489817763.72,-7.6,-2.06,6.13
1489817763.73,-7.74,-2.13,5.96
1489817763.75,-7.69,-2.11,5.83
1489817763.76,-7.43,-2.04,5.77
1489817763.78,-7.32,-2.02,5.92
1489817763.79,-7.32,-2.12,6.11
1489817763.81,-7.47,-2.07,6.12
1489817763.82,-7.6,-1.9,6.04
1489817763.84,-7.58,-1.8,5.96
1489817763.85,-7.55,-1.77,6.0
1489817763.87,-7.39,-1.83,5.97
1489817763.88,-7.35,-1.93,5.73
1489817763.89,-7.21,-1.98,5.72
1489817763.91,-7.2,-1.78,5.69
1489817763.92,-7.36,-1.8,5.78
1489817763.94,-7.36,-2.06,5.9
1489817763.95,-7.31,-2.18,5.82
1489817763.97,-7.21,-2.18,5.67
1489817763.98,-7.23,-2.12,5.76
1489817764.0,-7.44,-2.0,5.91
1489817764.01,-7.54,-1.85,6.0
1489817764.02,-7.47,-1.82,6.0
1489817764.04,-7.33,-1.89,5.95
1489817764.05,-7.12,-1.86,5.79
1489817764.07,-6.97,-1.81,5.74
1489817764.08,-6.9,-1.75,5.62
1489817764.1,-7.0,-1.83,5.63
1489817764.11,-7.23,-1.96,5.64
1489817764.13,-7.4,-2.07,5.66
1489817764.14,-7.43,-2.14,5.88
1489817764.16,-7.58,-2.22,5.98
1489817764.17,-7.77,-2.1,6.1
1489817764.18,-7.85,-2.02,6.22
1489817764.2,-7.93,-1.86,6.17
1489817764.21,-7.8,-1.89,6.26
1489817764.23,-7.74,-1.95,6.24
1489817764.24,-7.54,-1.85,6.12
1489817764.26,-7.35,-1.71,6.15
1489817764.27,-7.25,-1.6,6.11
1489817764.29,-7.26,-1.7,6.02
1489817764.3,-7.26,-1.93,5.89
1489817764.32,-7.2,-1.95,5.87
1489817764.33,-7.25,-2.04,5.88
1489817764.34,-7.21,-1.86,5.81
1489817764.36,-7.41,-1.8,5.9
1489817764.37,-7.69,-1.83,6.22
1489817764.39,-7.95,-1.92,6.29
1489817764.4,-8.0,-2.04,6.25
1489817764.42,-7.66,-1.91,6.25
1489817764.43,-7.36,-1.81,6.24
1489817764.45,-7.21,-1.75,6.33
1489817764.46,-7.38,-1.79,6.5
1489817764.48,-7.56,-1.89,6.34
1489817764.49,-7.63,-1.9,6.11
1489817764.5,-7.46,-1.81,5.86
1489817764.52,-7.29,-1.91,5.61
1489817764.53,-7.2,-1.94,5.78
1489817764.55,-7.36,-1.78,6.09
1489817764.56,-7.57,-1.84,6.23
1489817764.58,-7.58,-1.95,6.26
1489817764.59,-7.49,-2.01,6.3
1489817764.61,-7.32,-1.99,6.34
1489817764.62,-7.23,-1.95,6.45
1489817764.64,-7.25,-1.99,6.44
1489817764.65,-7.26,-2.19,6.14
1489817764.66,-7.11,-2.37,5.79
1489817764.68,-6.88,-2.55,5.58
1489817764.69,-6.78,-2.6,5.22
1489817764.71,-6.9,-2.55,5.19
1489817764.72,-7.38,-2.15,5.63
1489817764.74,-7.89,-1.95,6.2
1489817764.75,-8.08,-1.9,6.42
1489817764.77,-7.83,-1.89,6.53
1489817764.78,-7.3,-1.87,6.26
1489817764.79,-6.81,-1.92,5.9
1489817764.81,-6.52,-1.81,5.73
1489817764.82,-6.44,-1.82,5.6
1489817764.84,-6.68,-1.98,5.43
1489817764.86,-6.93,-2.02,5.59
1489817764.87,-7.21,-2.05,5.74
1489817764.88,-7.41,-1.97,6.12
1489817764.9,-7.53,-1.83,6.52
1489817764.91,-7.54,-1.87,6.62
1489817764.93,-7.44,-1.96,6.59
1489817764.94,-7.29,-2.15,6.39
1489817764.95,-7.21,-2.16,6.39
1489817764.97,-7.24,-2.04,6.46
1489817764.99,-7.06,-1.94,6.48
1489817765.0,-7.0,-1.74,6.37
1489817765.02,-7.08,-1.23,6.36
1489817765.03,-7.3,-0.49,6.31
1489817765.04,-7.81,-0.11,6.07
1489817765.06,-8.1,-0.23,5.57
1489817765.07,-8.07,-0.72,5.26
1489817765.09,-7.81,-1.13,5.42
1489817765.1,-7.73,-1.3,5.59
1489817765.12,-7.83,-1.42,5.93
1489817765.13,-8.24,-1.75,6.18
1489817765.15,-8.49,-2.46,6.4
1489817765.16,-8.52,-3.02,7.04
1489817765.18,-8.55,-3.74,7.84
1489817765.19,-8.69,-4.49,8.14
1489817765.2,-8.43,-4.84,6.73
1489817765.22,-8.15,-6.08,4.94
1489817765.23,-7.42,-6.42,2.49
1489817765.25,-6.12,-4.88,1.44
1489817765.26,-5.84,-3.61,3.79
1489817765.28,-6.06,-3.15,6.3
1489817765.29,-6.36,-3.34,8.14
1489817765.31,-6.13,-1.85,9.78
1489817765.32,-5.77,0.35,10.59
1489817765.34,-5.77,2.06,9.72
1489817765.35,-6.26,1.24,7.51
1489817765.36,-6.37,0.6,4.59
1489817765.38,-6.0,1.04,2.75
1489817765.39,-5.27,1.34,2.66
1489817765.41,-5.25,0.68,4.09
1489817765.42,-6.46,-0.18,5.19
1489817765.44,-7.49,-0.86,6.02
1489817765.45,-8.38,-1.68,6.37
1489817765.47,-8.99,-2.2,6.29
1489817765.48,-9.23,-3.06,6.08
1489817765.5,-9.17,-3.38,6.03
1489817765.51,-8.97,-3.76,6.13
1489817765.52,-8.48,-3.73,6.51
1489817765.54,-7.8,-3.51,6.91
1489817765.55,-7.42,-3.54,7.02
1489817765.57,-7.02,-3.64,7.1
1489817765.58,-6.64,-3.59,6.99
1489817765.6,-6.38,-2.8,6.3
1489817765.61,-6.68,-2.68,5.6
1489817765.63,-7.01,-1.74,5.27
1489817765.64,-7.45,-1.37,4.86
1489817765.66,-7.42,-1.92,4.17
1489817765.67,-7.05,-2.14,4.31
1489817765.68,-6.91,-2.49,5.14
1489817765.7,-7.02,-2.73,6.1
1489817765.71,-7.17,-2.7,7.15
1489817765.73,-7.43,-1.95,8.07
1489817765.74,-7.59,-1.15,8.42
1489817765.76,-7.74,-1.46,8.02
1489817765.77,-7.73,-1.99,6.82
1489817765.79,-7.42,-2.15,5.41
1489817765.8,-7.03,-1.77,4.45
1489817765.81,-6.94,-1.26,4.59
1489817765.83,-7.08,-1.22,5.42
1489817765.84,-7.41,-1.68,6.11
1489817765.86,-7.57,-2.02,6.44
1489817765.87,-7.47,-2.18,6.56
1489817765.89,-7.21,-2.34,6.62
1489817765.9,-6.9,-2.51,6.45
1489817765.92,-6.82,-2.53,6.24
1489817765.93,-7.03,-2.63,5.96
1489817765.95,-7.36,-2.72,5.97
1489817765.96,-7.54,-3.01,6.24
1489817765.97,-7.47,-3.18,6.15
1489817765.99,-7.06,-3.18,6.11
1489817766.0,-6.64,-3.26,6.61
1489817766.02,-6.11,-3.03,7.69
1489817766.03,-6.0,-2.38,7.92
1489817766.05,-5.86,-1.78,7.74
1489817766.06,-5.99,-1.34,7.08
1489817766.08,-6.22,-1.51,6.25
1489817766.09,-6.34,-1.56,5.8
1489817766.11,-6.45,-1.26,6.03
1489817766.12,-6.87,-0.99,6.24
1489817766.13,-7.28,-0.96,6.29
1489817766.15,-7.69,-1.24,6.39
1489817766.16,-7.96,-1.63,6.11
1489817766.18,-8.04,-2.07,6.03
1489817766.19,-7.84,-2.36,6.14
1489817766.21,-7.67,-2.54,6.12
1489817766.22,-7.56,-2.68,6.04
1489817766.24,-7.42,-2.83,5.94
1489817766.25,-7.37,-2.96,5.7
1489817766.27,-7.16,-2.97,5.73
1489817766.28,-7.15,-3.06,5.88
1489817766.29,-7.04,-2.82,5.91
1489817766.31,-6.99,-2.53,6.08
1489817766.32,-7.23,-2.4,6.27
1489817766.34,-7.27,-2.38,6.1
1489817766.36,-7.14,-2.35,5.76
1489817766.37,-7.24,-2.31,5.72
1489817766.38,-7.47,-2.24,5.83
1489817766.4,-7.7,-2.3,5.89
1489817766.41,-7.54,-2.34,5.82
1489817766.42,-7.38,-2.24,6.12
1489817766.44,-7.23,-2.15,6.17
1489817766.45,-7.24,-2.14,6.01
1489817766.47,-7.45,-2.15,5.81
1489817766.49,-7.83,-2.12,5.78
1489817766.5,-8.13,-1.95,5.86
1489817766.51,-8.27,-1.92,5.84
1489817766.53,-8.15,-1.97,5.93
1489817766.54,-7.7,-2.07,6.06
1489817766.56,-7.25,-1.79,6.07
1489817766.57,-7.1,-1.99,6.34
1489817766.58,-6.92,-2.07,6.13
1489817766.6,-6.68,-1.75,6.33
1489817766.62,-6.51,-1.45,6.86
1489817766.63,-6.75,-1.6,7.46
1489817766.65,-6.92,-2.11,7.62
1489817766.66,-6.75,-2.54,7.48
1489817766.67,-6.41,-2.81,6.99
1489817766.69,-5.97,-2.68,6.22
1489817766.7,-5.52,-2.69,5.2
1489817766.72,-5.75,-2.74,5.39
1489817766.73,-6.68,-2.56,6.37
1489817766.75,-7.55,-2.37,6.85
1489817766.76,-8.02,-2.35,7.01
1489817766.78,-7.55,-2.34,6.75
1489817766.79,-6.75,-2.15,6.32
1489817766.81,-6.53,-2.1,6.16
1489817766.82,-6.59,-1.91,6.2
1489817766.83,-6.72,-1.71,6.43
1489817766.85,-6.86,-1.79,6.73
1489817766.86,-6.86,-2.04,6.61
1489817766.88,-6.66,-2.32,6.37
1489817766.89,-6.44,-2.33,6.53
1489817766.91,-6.44,-2.17,6.77
1489817766.92,-6.64,-2.18,6.79
1489817766.94,-6.94,-2.41,6.67
1489817766.95,-7.04,-2.38,6.72
1489817766.97,-7.2,-2.48,6.64
1489817766.98,-7.31,-2.55,6.39
1489817766.99,-7.45,-2.45,6.36
1489817767.01,-7.67,-2.32,6.47
1489817767.02,-7.67,-2.09,6.59
1489817767.04,-7.42,-2.1,6.61
1489817767.05,-6.9,-2.14,6.46
1489817767.07,-6.62,-2.17,6.16
1489817767.08,-6.43,-2.18,5.81
1489817767.1,-6.66,-2.13,5.72
1489817767.11,-6.95,-2.11,5.88
1489817767.13,-7.18,-2.13,6.1
1489817767.14,-7.53,-2.21,6.13
1489817767.15,-7.75,-2.29,6.15
1489817767.17,-8.01,-2.36,6.12
1489817767.18,-8.17,-2.36,5.98
1489817767.2,-8.12,-2.32,5.81
1489817767.21,-8.07,-2.08,5.77
1489817767.23,-7.75,-1.78,5.63
1489817767.24,-7.5,-1.74,5.25
1489817767.26,-7.54,-1.42,5.0
1489817767.27,-7.58,-1.54,5.04
1489817767.28,-7.76,-1.5,5.48
1489817767.3,-7.99,-1.59,5.94
1489817767.31,-8.07,-1.88,6.18
1489817767.33,-7.85,-2.03,6.31
1489817767.34,-7.5,-2.01,6.34
1489817767.36,-7.26,-2.26,5.92
1489817767.37,-7.06,-2.55,5.36
1489817767.39,-7.01,-2.74,5.16
1489817767.4,-7.27,-2.94,5.17
1489817767.42,-7.6,-3.21,5.23
1489817767.43,-7.73,-3.31,5.49
1489817767.44,-7.48,-2.99,5.49
1489817767.46,-7.48,-2.56,5.47
1489817767.47,-7.57,-2.45,5.99
1489817767.49,-7.66,-1.94,6.61
1489817767.5,-8.03,-1.65,6.87
1489817767.52,-8.01,-2.1,6.68
1489817767.53,-7.32,-2.36,6.06
1489817767.55,-6.59,-2.67,5.41
1489817767.56,-6.02,-2.74,4.84
1489817767.58,-5.78,-2.75,5.16
1489817767.59,-5.72,-2.06,6.19
1489817767.6,-6.19,-1.57,7.0
1489817767.62,-6.97,-1.31,6.83
1489817767.63,-7.75,-1.33,6.21
1489817767.65,-8.1,-1.47,5.72
1489817767.66,-8.15,-1.44,5.63
1489817767.68,-8.18,-1.47,5.47
1489817767.69,-8.25,-1.37,5.62
1489817767.71,-8.34,-1.64,5.25
1489817767.72,-8.45,-1.87,5.28
1489817767.74,-8.36,-2.19,5.49
1489817767.75,-8.26,-2.59,5.97
1489817767.76,-7.84,-2.6,6.04
1489817767.78,-7.36,-2.49,5.79
1489817767.79,-7.22,-1.91,6.02
1489817767.81,-7.64,-1.75,6.04
1489817767.83,-8.1,-2.37,5.52
1489817767.84,-8.24,-3.12,4.46
1489817767.85,-7.8,-3.19,4.7
1489817767.87,-7.6,-2.78,5.84
1489817767.88,-7.29,-3.18,6.81
1489817767.9,-7.14,-2.91,7.14
1489817767.91,-6.93,-2.49,6.9
1489817767.92,-6.91,-2.11,6.87
1489817767.94,-6.76,-1.93,6.35
1489817767.95,-6.56,-1.65,5.42
1489817767.97,-6.5,-1.73,4.63
1489817767.99,-6.74,-1.57,4.35
1489817768.0,-7.28,-1.47,4.97
1489817768.01,-7.91,-1.65,5.94
1489817768.03,-8.34,-2.01,6.3
1489817768.04,-8.49,-2.12,6.22
1489817768.06,-8.09,-2.47,6.14
1489817768.07,-7.54,-2.64,5.96
1489817768.08,-6.76,-2.71,5.78
1489817768.1,-6.35,-2.94,6.0
1489817768.12,-6.2,-2.99,6.3
1489817768.13,-6.26,-2.39,6.56
1489817768.15,-6.4,-2.18,6.65
1489817768.16,-6.78,-2.03,6.67
1489817768.17,-7.02,-2.02,6.57
1489817768.19,-7.23,-1.99,6.36
1489817768.2,-7.38,-1.76,6.33
1489817768.22,-7.53,-1.57,6.2
1489817768.23,-7.92,-1.49,5.73
1489817768.25,-8.27,-1.66,5.16
1489817768.26,-8.54,-1.86,5.0
1489817768.28,-8.58,-2.04,5.58
1489817768.29,-8.35,-2.34,5.97
1489817768.31,-7.87,-2.6,6.15
1489817768.32,-7.26,-2.57,6.06
1489817768.33,-6.89,-2.65,6.06
1489817768.35,-6.77,-2.9,6.44
1489817768.36,-6.67,-2.8,6.47
1489817768.38,-6.5,-2.83,6.67
1489817768.39,-6.35,-2.86,6.84
1489817768.41,-6.33,-2.63,6.93
1489817768.42,-6.24,-2.44,7.02
1489817768.44,-6.25,-1.95,7.44
1489817768.45,-6.29,-1.48,7.12
1489817768.46,-6.26,-1.34,6.77
1489817768.48,-6.35,-1.18,6.47
1489817768.49,-6.64,-1.21,6.54
1489817768.51,-7.03,-1.4,6.53
1489817768.52,-7.33,-1.47,6.44
1489817768.54,-7.57,-1.59,6.34
1489817768.55,-7.81,-1.83,6.07
1489817768.57,-8.02,-2.31,5.92
1489817768.58,-7.94,-2.87,5.88
1489817768.6,-7.73,-3.32,5.84
1489817768.61,-7.55,-3.39,5.71
1489817768.62,-7.22,-3.28,5.97
1489817768.64,-6.89,-2.83,6.07
1489817768.65,-6.6,-2.52,5.94
1489817768.67,-6.59,-2.08,5.86
1489817768.68,-7.06,-1.64,5.97
1489817768.7,-7.88,-1.35,5.91
