timestamp,x,y,z
1489817302.64,-8.83,-2.43,7.91
1489817302.65,-8.3,-1.97,8.11
1489817302.67,-7.79,-1.6,7.52
1489817302.68,-7.3,-1.65,6.5
1489817302.7,-6.98,-1.94,5.66
1489817302.71,-6.89,-1.9,5.08
1489817302.73,-6.87,-2.04,4.87
1489817302.74,-6.91,-2.09,5.01
1489817302.75,-7.03,-2.07,5.31
1489817302.77,-7.15,-2.2,5.78
1489817302.78,-7.35,-2.07,6.02
1489817302.8,-7.47,-2.15,6.41
1489817302.82,-7.64,-2.3,6.64
1489817302.83,-7.68,-2.35,6.65
1489817302.84,-7.75,-2.27,6.48
1489817302.86,-7.67,-2.18,6.12
1489817302.87,-7.67,-2.21,5.73
1489817302.89,-7.52,-2.28,5.49
1489817302.9,-7.48,-2.31,5.3
1489817302.91,-7.32,-2.38,5.35
1489817302.93,-7.36,-2.38,5.62
1489817302.95,-7.36,-2.33,5.76
1489817302.96,-7.43,-2.31,5.88
1489817302.98,-7.5,-2.33,6.0
1489817302.99,-7.56,-2.39,6.07
1489817303.0,-7.58,-2.38,6.06
1489817303.02,-7.53,-2.35,6.07
1489817303.03,-7.36,-2.26,5.94
1489817303.04,-7.24,-2.2,5.9
1489817303.06,-7.21,-2.19,5.82
1489817303.08,-7.21,-2.15,5.78
1489817303.09,-7.26,-2.09,5.86
1489817303.11,-7.24,-2.09,5.98
1489817303.12,-7.32,-2.07,6.02
1489817303.14,-7.39,-2.08,5.96
1489817303.15,-7.39,-2.06,5.93
1489817303.16,-7.44,-2.09,5.93
1489817303.18,-7.49,-2.11,5.97
1489817303.19,-7.45,-2.11,5.91
1489817303.21,-7.47,-2.29,5.9
1489817303.22,-7.47,-2.19,5.77
1489817303.24,-7.52,-2.17,5.74
1489817303.25,-7.48,-2.2,5.82
1489817303.27,-7.47,-2.27,5.74
1489817303.28,-7.47,-2.39,5.66
1489817303.29,-7.46,-2.39,5.72
1489817303.31,-7.43,-2.28,5.78
1489817303.32,-7.38,-2.28,5.76
1489817303.34,-7.46,-2.26,5.75
1489817303.35,-7.52,-2.24,5.87
1489817303.37,-7.58,-2.21,5.98
1489817303.38,-7.53,-2.23,6.05
1489817303.4,-7.45,-2.19,6.06
1489817303.41,-7.33,-2.22,6.05
1489817303.43,-7.23,-2.19,5.91
1489817303.44,-7.24,-2.21,5.91
1489817303.45,-7.31,-2.2,5.87
1489817303.47,-7.29,-2.15,5.79
1489817303.48,-7.29,-2.18,5.97
1489817303.5,-7.4,-2.17,5.88
1489817303.51,-7.43,-2.13,5.91
1489817303.53,-7.48,-2.11,5.96
1489817303.54,-7.49,-2.08,5.85
1489817303.56,-7.48,-2.12,5.87
1489817303.57,-7.53,-2.15,5.87
1489817303.59,-7.57,-2.16,5.86
1489817303.6,-7.55,-2.19,5.85
1489817303.61,-7.52,-2.22,5.77
1489817303.63,-7.53,-2.23,5.74
1489817303.64,-7.48,-2.25,5.74
1489817303.66,-7.47,-2.28,5.75
1489817303.67,-7.46,-2.26,5.83
1489817303.69,-7.44,-2.25,5.84
1489817303.7,-7.44,-2.21,5.85
1489817303.72,-7.46,-2.24,5.86
1489817303.73,-7.45,-2.2,5.9
1489817303.75,-7.41,-2.24,5.96
1489817303.76,-7.37,-2.19,5.92
1489817303.77,-7.31,-2.15,5.91
1489817303.79,-7.33,-2.22,5.97
1489817303.8,-7.36,-2.2,5.88
1489817303.82,-7.37,-2.11,5.86
1489817303.83,-7.35,-2.09,5.91
1489817303.85,-7.35,-2.05,5.94
1489817303.86,-7.4,-2.17,5.84
1489817303.88,-7.4,-2.27,5.79
1489817303.89,-7.41,-2.13,5.88
1489817303.91,-7.42,-2.15,5.83
1489817303.92,-7.47,-2.22,5.79
1489817303.93,-7.54,-2.21,5.88
1489817303.95,-7.59,-2.16,5.89
1489817303.96,-7.61,-2.16,5.86
1489817303.98,-7.5,-2.17,5.84
1489817303.99,-7.47,-2.19,5.82
1489817304.01,-7.47,-2.21,5.93
1489817304.02,-8.04,-2.35,6.34
1489817304.04,-8.94,-2.48,7.29
1489817304.05,-9.51,-2.15,8.64
1489817304.06,-9.23,-1.49,9.28
1489817304.08,-7.89,-0.91,8.08
1489817304.09,-6.56,-0.35,5.58
1489817304.11,-5.69,-1.94,4.08
1489817304.12,-6.28,-3.52,2.72
1489817304.14,-6.83,-3.16,2.6
1489817304.15,-6.54,-2.49,4.52
1489817304.17,-6.16,-2.17,5.99
1489817304.18,-5.92,-2.12,6.13
1489817304.2,-6.04,-2.17,6.13
1489817304.21,-6.34,-2.57,5.64
1489817304.22,-6.34,-2.67,5.03
1489817304.24,-6.26,-2.59,4.68
1489817304.25,-6.32,-2.6,4.57
1489817304.27,-6.67,-2.7,4.68
1489817304.29,-7.19,-2.69,5.03
1489817304.3,-8.03,-2.6,5.72
1489817304.31,-8.73,-2.62,6.21
1489817304.33,-9.19,-2.24,6.77
1489817304.34,-9.35,-2.07,7.62
1489817304.36,-9.18,-2.04,8.4
1489817304.37,-8.64,-1.84,8.6
1489817304.38,-7.89,-1.8,8.13
1489817304.4,-7.29,-1.79,7.02
1489817304.42,-6.83,-1.77,5.96
1489817304.43,-6.61,-1.87,4.79
1489817304.45,-6.48,-1.99,3.96
1489817304.46,-6.54,-1.98,4.03
1489817304.47,-6.92,-2.04,4.79
1489817304.49,-7.24,-2.09,5.44
1489817304.5,-7.41,-2.15,5.96
1489817304.52,-7.52,-2.21,6.52
1489817304.53,-7.71,-2.27,6.92
1489817304.54,-7.82,-2.24,7.09
1489817304.56,-7.81,-2.07,6.79
1489817304.58,-7.77,-2.08,6.37
1489817304.59,-7.73,-2.1,5.81
1489817304.61,-7.53,-2.21,5.32
1489817304.62,-7.43,-2.31,5.02
1489817304.63,-7.29,-2.35,5.04
1489817304.65,-7.36,-2.42,5.31
1489817304.66,-7.35,-2.34,5.59
1489817304.68,-7.43,-2.31,5.76
1489817304.69,-7.47,-2.35,6.0
1489817304.71,-7.55,-2.41,6.14
1489817304.72,-7.65,-2.44,6.19
1489817304.74,-7.58,-2.35,6.15
1489817304.75,-7.42,-2.26,6.03
1489817304.77,-7.34,-2.32,5.93
1489817304.78,-7.24,-2.32,5.75
1489817304.79,-7.15,-2.23,5.66
1489817304.81,-7.2,-2.2,5.83
1489817304.82,-7.23,-2.1,5.91
1489817304.84,-7.22,-2.04,5.99
1489817304.85,-7.32,-2.0,6.05
1489817304.87,-7.41,-2.06,6.04
1489817304.88,-7.49,-2.06,5.98
1489817304.9,-7.52,-2.12,5.94
1489817304.91,-7.54,-2.09,5.94
1489817304.92,-7.49,-2.14,5.82
1489817304.94,-7.49,-2.19,5.76
1489817304.95,-7.46,-2.26,5.74
1489817304.97,-7.52,-2.22,5.64
1489817304.98,-7.48,-2.28,5.73
1489817305.0,-7.48,-2.21,5.82
1489817305.01,-7.53,-2.29,5.8
1489817305.03,-7.49,-2.47,5.82
1489817305.04,-7.52,-2.36,5.87
1489817305.06,-7.46,-2.25,5.77
1489817305.07,-7.46,-2.31,5.8
1489817305.09,-7.46,-2.27,5.85
1489817305.1,-7.49,-2.22,5.99
1489817305.11,-7.46,-2.18,5.94
1489817305.13,-7.41,-2.15,6.0
1489817305.14,-7.28,-2.16,5.93
1489817305.16,-7.23,-2.26,5.85
1489817305.17,-7.23,-2.26,5.89
1489817305.19,-7.31,-2.2,5.86
1489817305.2,-7.36,-2.16,5.92
1489817305.22,-7.34,-2.16,5.94
1489817305.23,-7.4,-2.16,5.88
1489817305.24,-7.43,-2.13,5.92
1489817305.26,-7.47,-2.16,5.93
1489817305.27,-7.5,-2.16,5.92
1489817305.29,-7.51,-2.15,5.88
1489817305.3,-7.48,-2.17,5.79
1489817305.32,-7.55,-2.2,5.78
1489817305.33,-7.51,-2.24,5.75
1489817305.35,-7.53,-2.26,5.76
1489817305.36,-7.5,-2.26,5.73
1489817305.38,-7.54,-2.28,5.8
1489817305.39,-7.52,-2.29,5.87
1489817305.4,-7.48,-2.27,5.82
1489817305.42,-7.46,-2.25,5.88
1489817305.43,-7.43,-2.25,5.88
1489817305.45,-7.41,-2.23,5.86
1489817305.46,-7.4,-2.21,5.85
1489817305.48,-7.4,-2.22,5.92
1489817305.49,-7.34,-2.19,5.85
1489817305.51,-7.36,-2.19,5.93
1489817305.52,-7.36,-2.26,5.92
1489817305.54,-7.42,-2.19,5.81
1489817305.55,-7.41,-2.15,5.92
1489817305.56,-7.36,-2.13,6.0
1489817305.58,-7.4,-2.13,5.83
1489817305.59,-7.38,-2.31,5.77
1489817305.61,-7.39,-2.23,5.87
1489817305.62,-7.44,-2.2,5.85
1489817305.64,-7.47,-2.16,5.74
1489817305.65,-7.49,-2.27,5.84
1489817305.67,-7.55,-2.23,5.91
1489817305.68,-7.55,-2.26,5.88
1489817305.69,-7.55,-2.27,5.84
1489817305.71,-7.5,-2.24,5.8
1489817305.72,-7.45,-2.28,5.77
1489817305.74,-7.42,-2.3,5.72
1489817305.75,-7.47,-2.28,5.77
1489817305.77,-7.41,-2.18,5.84
1489817305.78,-7.39,-2.26,5.88
1489817305.8,-7.46,-2.28,5.85
1489817305.81,-7.38,-2.26,5.85
1489817305.83,-7.44,-2.23,5.88
1489817305.84,-7.4,-2.17,5.86
1489817305.85,-7.37,-2.17,5.88
1489817305.87,-7.42,-2.14,5.95
1489817305.88,-7.43,-2.16,6.0
1489817305.9,-7.43,-2.2,5.92
1489817305.92,-7.36,-2.17,5.88
1489817305.93,-7.44,-2.23,5.84
1489817305.94,-7.47,-2.38,5.75
1489817305.96,-7.41,-2.2,5.85
1489817305.97,-7.43,-2.22,5.87
1489817305.99,-7.47,-2.24,5.84
1489817306.0,-7.45,-2.23,5.79
1489817306.01,-7.45,-2.27,5.79
1489817306.03,-7.44,-2.26,5.78
1489817306.05,-7.48,-2.29,5.82
1489817306.06,-7.46,-2.23,5.82
1489817306.08,-7.47,-2.19,5.79
1489817306.09,-7.46,-2.3,5.85
1489817306.1,-7.54,-2.2,5.92
1489817306.12,-7.94,-2.28,6.19
1489817306.13,-8.6,-2.54,6.92
1489817306.15,-9.11,-2.52,7.92
1489817306.16,-8.94,-2.12,8.67
1489817306.18,-8.31,-1.44,8.23
1489817306.19,-7.16,-0.48,6.94
1489817306.21,-6.09,-0.7,4.88
1489817306.22,-5.78,-2.54,3.92
1489817306.24,-6.6,-3.73,3.06
1489817306.25,-6.7,-3.03,3.35
1489817306.26,-6.44,-2.48,4.8
1489817306.28,-6.28,-2.16,5.66
1489817306.29,-6.31,-2.21,5.9
1489817306.31,-6.58,-2.32,6.03
1489817306.32,-6.6,-2.49,5.9
1489817306.34,-6.44,-2.6,5.03
1489817306.35,-6.51,-2.51,4.91
1489817306.37,-6.81,-2.11,5.41
1489817306.38,-7.81,-1.93,6.03
1489817306.4,-9.72,-2.22,7.1
1489817306.41,-11.02,-2.78,9.19
1489817306.42,-10.94,-2.35,10.74
1489817306.44,-9.53,-1.58,10.08
1489817306.45,-7.64,-1.03,8.11
1489817306.47,-6.11,-2.06,5.22
1489817306.48,-5.97,-3.06,2.89
1489817306.5,-6.03,-2.31,1.85
1489817306.51,-5.79,-1.82,3.27
1489817306.53,-5.66,-1.95,5.38
1489817306.54,-5.43,-1.85,5.86
1489817306.56,-5.57,-2.06,5.98
1489817306.57,-6.06,-2.45,5.8
1489817306.58,-6.18,-2.74,5.33
1489817306.6,-6.28,-2.66,4.86
1489817306.61,-6.2,-2.55,4.75
1489817306.63,-6.36,-2.22,4.99
1489817306.64,-6.89,-2.33,5.96
1489817306.66,-7.87,-2.5,6.23
1489817306.67,-8.88,-2.25,6.86
1489817306.69,-9.5,-2.16,7.6
1489817306.7,-9.54,-1.95,7.96
1489817306.71,-9.13,-2.1,7.95
1489817306.73,-8.38,-2.15,7.41
1489817306.74,-7.56,-2.06,6.59
1489817306.76,-7.09,-2.13,5.78
1489817306.77,-6.7,-2.12,5.05
1489817306.79,-6.6,-2.08,4.78
1489817306.8,-6.69,-2.04,4.88
1489817306.82,-7.03,-2.13,5.39
1489817306.83,-7.28,-2.15,5.6
1489817306.85,-7.38,-2.18,5.91
1489817306.86,-7.39,-2.29,6.14
1489817306.87,-7.49,-2.38,6.43
1489817306.89,-7.42,-2.26,6.63
1489817306.9,-7.42,-2.2,6.85
1489817306.92,-7.43,-1.93,6.64
1489817306.93,-7.36,-1.9,6.33
1489817306.95,-7.37,-1.99,5.97
1489817306.96,-7.33,-2.06,5.63
1489817306.98,-7.35,-2.15,5.38
1489817306.99,-7.44,-2.24,5.34
1489817307.01,-7.51,-2.24,5.63
1489817307.02,-7.56,-2.22,5.76
1489817307.03,-7.52,-2.28,5.77
1489817307.05,-7.57,-2.32,5.9
1489817307.06,-7.64,-2.34,5.95
1489817307.08,-7.72,-2.41,6.06
1489817307.09,-7.69,-2.42,6.01
1489817307.11,-7.47,-2.4,5.9
1489817307.12,-7.44,-2.33,5.8
1489817307.14,-7.35,-2.29,5.8
1489817307.15,-7.32,-2.19,5.68
1489817307.17,-7.29,-2.16,5.83
1489817307.18,-7.23,-2.11,5.85
1489817307.19,-7.24,-2.1,5.89
1489817307.21,-7.28,-2.21,6.0
1489817307.22,-7.3,-2.01,5.89
1489817307.24,-7.41,-2.08,5.99
1489817307.26,-7.44,-2.08,6.06
1489817307.27,-7.45,-2.09,6.11
1489817307.28,-7.45,-2.14,6.19
1489817307.3,-7.38,-2.18,6.07
1489817307.31,-7.31,-2.14,5.78
1489817307.33,-7.38,-2.21,5.65
1489817307.34,-7.47,-2.23,5.74
1489817307.35,-7.65,-2.17,5.79
1489817307.37,-7.59,-2.19,5.84
1489817307.39,-7.6,-2.15,5.88
1489817307.4,-7.59,-2.21,5.89
1489817307.42,-7.5,-2.23,5.79
1489817307.43,-7.45,-2.18,5.73
1489817307.44,-7.5,-2.25,5.76
1489817307.46,-7.49,-2.15,5.83
1489817307.47,-7.43,-2.24,5.95
1489817307.49,-7.45,-2.29,5.89
1489817307.5,-7.4,-2.26,5.91
1489817307.51,-7.38,-2.22,5.93
1489817307.53,-7.34,-2.21,5.95
1489817307.55,-7.27,-2.16,5.92
1489817307.56,-7.29,-2.15,5.91
1489817307.57,-7.34,-2.17,5.98
1489817307.59,-7.33,-2.18,5.92
1489817307.6,-7.4,-2.16,5.91
1489817307.62,-7.37,-2.14,5.96
1489817307.63,-7.39,-2.11,5.92
1489817307.64,-7.39,-2.12,5.91
1489817307.66,-7.44,-2.18,5.87
1489817307.68,-7.48,-2.2,5.84
1489817307.69,-7.54,-2.17,5.81
1489817307.71,-7.51,-2.16,5.84
1489817307.72,-7.53,-2.15,5.9
1489817307.73,-7.47,-2.19,5.85
1489817307.75,-7.46,-2.28,5.8
1489817307.76,-7.44,-2.3,5.77
1489817307.78,-7.48,-2.19,5.66
1489817307.79,-7.47,-2.16,5.72
1489817307.81,-7.39,-2.14,5.85
1489817307.82,-7.44,-2.21,5.81
1489817307.84,-7.42,-2.34,5.84
1489817307.85,-7.39,-2.18,5.88
1489817307.87,-7.35,-2.15,5.81
1489817307.88,-7.37,-2.17,5.77
1489817307.89,-7.38,-2.16,5.9
1489817307.91,-7.44,-2.18,5.95
1489817307.92,-7.44,-2.11,5.99
1489817307.94,-7.45,-2.13,5.94
1489817307.95,-7.35,-2.15,5.88
1489817307.97,-7.36,-2.15,5.85
1489817307.98,-7.34,-2.17,5.83
1489817308.0,-7.42,-2.23,5.83
1489817308.01,-7.46,-2.16,5.81
1489817308.03,-7.43,-2.17,5.88
1489817308.04,-7.48,-2.21,5.82
1489817308.05,-7.43,-2.19,5.81
1489817308.07,-7.49,-2.17,5.81
1489817308.08,-7.52,-2.17,5.85
1489817308.1,-7.49,-2.15,5.82
1489817308.11,-7.53,-2.17,5.88
1489817308.13,-7.58,-2.26,6.03
1489817308.14,-8.04,-2.31,6.35
1489817308.16,-8.94,-2.51,7.17
1489817308.17,-9.55,-2.53,8.37
1489817308.19,-9.18,-2.05,9.06
1489817308.2,-8.03,-0.91,8.32
1489817308.21,-6.65,-0.16,6.43
1489817308.23,-5.75,-1.74,4.3
1489817308.24,-5.9,-3.48,2.95
1489817308.26,-6.54,-3.22,2.38
1489817308.27,-6.5,-2.57,3.73
1489817308.29,-6.38,-2.17,5.72
1489817308.3,-6.07,-2.06,6.09
1489817308.32,-6.22,-2.13,6.0
1489817308.33,-6.45,-2.31,5.91
1489817308.35,-6.33,-2.54,5.32
1489817308.36,-6.28,-2.78,4.75
1489817308.37,-6.61,-2.41,5.06
1489817308.39,-7.02,-2.19,5.42
1489817308.4,-7.78,-2.31,5.84
1489817308.42,-9.06,-2.24,6.68
1489817308.43,-10.71,-2.46,8.6
1489817308.45,-11.31,-2.35,10.52
1489817308.46,-10.48,-1.65,10.76
1489817308.48,-8.73,-1.13,9.49
1489817308.49,-6.61,-1.26,6.86
1489817308.5,-5.47,-2.6,3.87
1489817308.52,-5.74,-2.67,1.7
1489817308.53,-6.08,-1.97,1.9
1489817308.55,-6.0,-1.94,4.43
1489817308.56,-5.77,-1.94,6.06
1489817308.58,-5.53,-1.99,6.08
1489817308.59,-5.59,-2.28,5.79
1489817308.61,-5.94,-2.52,5.65
1489817308.62,-6.19,-2.76,5.06
1489817308.64,-6.39,-2.7,4.87
1489817308.65,-6.42,-2.45,4.78
1489817308.66,-6.84,-2.29,5.17
1489817308.68,-7.29,-2.24,6.15
1489817308.69,-8.2,-2.22,6.36
1489817308.71,-9.08,-2.18,7.08
1489817308.73,-9.5,-2.06,7.71
1489817308.74,-9.48,-2.03,7.9
1489817308.75,-8.95,-2.19,7.87
1489817308.77,-8.09,-2.02,7.21
1489817308.78,-7.35,-2.09,6.34
1489817308.8,-6.81,-2.2,5.37
1489817308.81,-6.52,-2.11,4.85
1489817308.82,-6.52,-2.12,4.76
1489817308.84,-6.75,-2.14,4.92
1489817308.86,-6.99,-2.17,5.35
1489817308.87,-7.28,-2.19,5.71
1489817308.89,-7.47,-2.16,5.95
1489817308.9,-7.56,-2.24,6.45
1489817308.91,-7.51,-2.23,6.77
1489817308.93,-7.44,-2.22,6.87
1489817308.94,-7.3,-2.01,6.8
1489817308.96,-7.28,-1.87,6.42
1489817308.97,-7.36,-1.96,6.01
1489817308.99,-7.4,-2.01,5.63
1489817309.0,-7.44,-2.12,5.45
1489817309.02,-7.5,-2.21,5.38
1489817309.03,-7.56,-2.16,5.49
1489817309.05,-7.56,-2.25,5.73
1489817309.06,-7.45,-2.25,5.83
1489817309.07,-7.42,-2.31,5.86
1489817309.09,-7.46,-2.43,5.91
1489817309.1,-7.58,-2.34,5.87
1489817309.12,-7.55,-2.42,5.95
1489817309.13,-7.65,-2.42,5.97
1489817309.15,-7.54,-2.3,5.94
1489817309.16,-7.45,-2.26,5.89
1489817309.18,-7.31,-2.19,5.89
1489817309.19,-7.23,-2.14,5.9
1489817309.21,-7.24,-2.13,5.81
1489817309.22,-7.29,-2.09,5.96
1489817309.23,-7.35,-2.06,6.0
1489817309.25,-7.35,-2.13,5.98
1489817309.26,-7.42,-2.15,6.08
