timestamp,x,y,z
1489817552.35,-7.26,-2.55,5.96
1489817552.37,-7.3,-2.44,6.09
1489817552.38,-7.38,-2.53,6.02
1489817552.39,-7.4,-2.39,6.01
1489817552.41,-7.4,-2.32,6.02
1489817552.42,-7.35,-2.36,5.94
1489817552.44,-7.3,-2.44,5.9
1489817552.45,-7.29,-2.44,5.88
1489817552.47,-7.35,-2.49,5.88
1489817552.48,-7.41,-2.46,5.92
1489817552.5,-7.32,-2.52,5.92
1489817552.51,-7.23,-2.52,6.0
1489817552.53,-7.2,-2.58,5.84
1489817552.54,-7.1,-2.63,5.91
1489817552.55,-7.2,-2.57,5.93
1489817552.57,-7.28,-2.59,5.94
1489817552.58,-7.29,-2.57,6.0
1489817552.6,-7.35,-2.52,5.94
1489817552.61,-7.34,-2.58,5.99
1489817552.63,-7.27,-2.55,5.97
1489817552.64,-7.2,-2.54,5.88
1489817552.66,-7.2,-2.56,5.99
1489817552.67,-7.22,-2.57,5.93
1489817552.68,-7.18,-2.53,5.9
1489817552.7,-7.11,-2.54,5.89
1489817552.71,-7.13,-2.51,5.89
1489817552.73,-7.26,-2.53,5.96
1489817552.75,-7.36,-2.5,5.97
1489817552.76,-7.41,-2.52,5.9
1489817552.77,-7.25,-2.49,5.95
1489817552.79,-7.21,-2.56,5.9
1489817552.8,-7.31,-2.48,5.9
1489817552.82,-7.35,-2.47,5.88
1489817552.83,-7.4,-2.42,6.04
1489817552.84,-7.26,-2.4,5.98
1489817552.86,-7.25,-2.5,5.83
1489817552.87,-7.28,-2.6,5.89
1489817552.89,-7.18,-2.52,5.93
1489817552.91,-7.17,-2.49,5.88
1489817552.92,-7.27,-2.5,5.89
1489817552.93,-7.35,-2.52,6.03
1489817552.95,-7.38,-2.57,6.02
1489817552.96,-7.38,-2.51,6.0
1489817552.98,-7.28,-2.52,6.02
1489817552.99,-7.24,-2.53,5.96
1489817553.0,-7.2,-2.55,5.92
1489817553.02,-7.12,-2.61,5.94
1489817553.04,-7.31,-2.6,5.95
1489817553.05,-7.36,-2.58,6.04
1489817553.07,-7.36,-2.5,6.22
1489817553.08,-7.53,-2.57,6.4
1489817553.09,-7.77,-2.54,6.59
1489817553.11,-7.96,-2.48,6.76
1489817553.12,-7.74,-2.18,6.71
1489817553.14,-7.35,-2.11,6.54
1489817553.15,-7.07,-2.28,5.73
1489817553.17,-6.87,-2.46,5.21
1489817553.18,-6.88,-2.56,5.17
1489817553.2,-7.27,-2.64,5.48
1489817553.21,-7.51,-2.67,5.93
1489817553.23,-7.57,-2.66,6.28
1489817553.24,-7.4,-2.47,6.58
1489817553.25,-7.27,-2.42,6.51
1489817553.27,-7.12,-2.48,6.31
1489817553.28,-7.19,-2.57,6.02
1489817553.3,-7.19,-2.58,5.77
1489817553.31,-7.05,-2.39,5.77
1489817553.33,-7.06,-2.41,5.83
1489817553.34,-7.1,-2.51,5.95
1489817553.36,-6.99,-2.46,6.08
1489817553.37,-7.01,-2.41,6.03
1489817553.38,-7.06,-2.45,6.03
1489817553.4,-7.02,-2.52,6.05
1489817553.41,-6.79,-2.5,5.83
1489817553.43,-6.56,-2.36,5.92
1489817553.44,-6.43,-2.43,5.75
1489817553.46,-6.44,-2.53,5.49
1489817553.47,-6.28,-2.53,5.15
1489817553.49,-5.99,-2.51,4.82
1489817553.5,-6.02,-2.79,4.77
1489817553.52,-6.24,-3.02,4.86
1489817553.53,-6.67,-2.86,5.34
1489817553.54,-7.09,-2.69,6.08
1489817553.56,-7.65,-2.54,6.5
1489817553.57,-8.23,-2.49,7.25
1489817553.59,-8.94,-2.49,7.72
1489817553.6,-9.17,-2.2,7.99
1489817553.62,-8.71,-1.96,7.83
1489817553.63,-7.98,-1.97,7.06
1489817553.65,-7.46,-2.11,6.22
1489817553.66,-6.85,-2.23,5.34
1489817553.68,-6.57,-2.32,4.78
1489817553.69,-6.45,-2.29,4.57
1489817553.7,-6.84,-2.34,5.01
1489817553.72,-7.06,-2.44,5.63
1489817553.73,-7.3,-2.36,5.94
1489817553.75,-7.41,-2.6,6.43
1489817553.76,-7.54,-2.74,6.74
1489817553.78,-7.61,-2.81,6.7
1489817553.79,-7.47,-2.74,6.55
1489817553.81,-7.37,-2.74,6.33
1489817553.82,-7.33,-2.64,6.08
1489817553.84,-7.1,-2.48,5.77
1489817553.85,-7.0,-2.38,5.51
1489817553.86,-6.98,-2.34,5.51
1489817553.88,-7.05,-2.41,5.64
1489817553.89,-7.13,-2.37,5.86
1489817553.91,-7.12,-2.37,5.92
1489817553.92,-7.23,-2.41,6.05
1489817553.94,-7.41,-2.49,6.08
1489817553.95,-7.64,-2.52,5.94
1489817553.97,-7.75,-2.49,6.11
1489817553.98,-7.57,-2.35,6.01
1489817554.0,-7.39,-2.45,5.82
1489817554.01,-7.29,-2.51,5.79
1489817554.02,-7.19,-2.52,5.81
1489817554.04,-7.1,-2.47,5.83
1489817554.05,-7.1,-2.52,5.82
1489817554.07,-7.12,-2.42,5.9
1489817554.08,-7.25,-2.4,5.98
1489817554.1,-7.36,-2.44,6.04
1489817554.11,-7.4,-2.51,6.07
1489817554.13,-7.42,-2.64,6.09
1489817554.14,-7.26,-2.53,6.06
1489817554.16,-7.12,-2.52,6.0
1489817554.17,-7.24,-2.59,5.88
1489817554.18,-7.34,-2.64,5.87
1489817554.2,-7.36,-2.73,5.9
1489817554.21,-7.33,-2.65,5.92
1489817554.23,-7.15,-2.41,5.82
1489817554.25,-7.04,-2.34,5.86
1489817554.26,-7.16,-2.28,5.81
1489817554.27,-7.3,-2.35,5.85
1489817554.29,-7.54,-2.48,6.04
1489817554.3,-7.73,-2.44,6.03
1489817554.31,-7.55,-2.35,6.08
1489817554.33,-7.38,-2.31,5.86
1489817554.34,-7.32,-2.43,5.78
1489817554.36,-7.32,-2.69,5.78
1489817554.38,-7.31,-2.75,5.79
1489817554.39,-7.2,-2.61,5.85
1489817554.4,-7.12,-2.5,5.94
1489817554.42,-7.16,-2.42,5.95
1489817554.43,-7.29,-2.4,5.97
1489817554.45,-7.35,-2.44,6.04
1489817554.46,-7.49,-2.52,6.1
1489817554.47,-7.34,-2.43,5.99
1489817554.49,-7.24,-2.43,6.0
1489817554.51,-7.26,-2.43,5.76
1489817554.52,-7.3,-2.57,5.75
1489817554.54,-7.28,-2.54,5.89
1489817554.55,-7.2,-2.5,5.9
1489817554.56,-7.2,-2.54,5.89
1489817554.58,-7.23,-2.55,6.0
1489817554.59,-7.25,-2.55,5.88
1489817554.61,-7.31,-2.51,5.77
1489817554.62,-7.41,-2.5,5.85
1489817554.63,-7.48,-2.53,5.97
1489817554.65,-7.51,-2.5,5.98
1489817554.67,-7.47,-2.45,5.99
1489817554.68,-7.37,-2.48,5.88
1489817554.7,-7.27,-2.42,5.8
1489817554.71,-7.22,-2.48,5.76
1489817554.72,-7.26,-2.44,5.84
1489817554.74,-7.38,-2.43,5.86
1489817554.75,-7.3,-2.42,5.88
1489817554.77,-7.3,-2.45,6.01
1489817554.78,-7.4,-2.49,5.89
1489817554.8,-7.34,-2.54,5.94
1489817554.81,-7.33,-2.54,5.91
1489817554.83,-7.3,-2.48,5.88
1489817554.84,-7.35,-2.46,5.88
1489817554.86,-7.24,-2.4,5.85
1489817554.87,-7.26,-2.46,5.83
1489817554.88,-7.29,-2.53,5.81
1489817554.9,-7.35,-2.54,5.83
1489817554.91,-7.39,-2.6,5.93
1489817554.93,-7.37,-2.51,6.0
1489817554.94,-7.33,-2.52,5.98
1489817554.96,-7.39,-2.54,5.91
1489817554.97,-7.35,-2.56,5.85
1489817554.99,-7.46,-2.56,5.87
1489817555.0,-7.48,-2.48,5.93
1489817555.02,-7.44,-2.42,5.94
1489817555.03,-7.33,-2.39,5.85
1489817555.04,-7.31,-2.47,5.9
1489817555.06,-7.25,-2.46,5.87
1489817555.07,-7.28,-2.46,5.7
1489817555.09,-7.38,-2.41,5.87
1489817555.1,-7.37,-2.42,5.91
1489817555.12,-7.38,-2.45,5.88
1489817555.13,-7.31,-2.56,5.92
1489817555.15,-7.25,-2.51,5.99
1489817555.16,-7.24,-2.45,5.83
1489817555.18,-7.26,-2.52,5.78
1489817555.19,-7.37,-2.51,5.88
1489817555.2,-7.42,-2.52,5.95
1489817555.22,-7.44,-2.48,5.94
1489817555.23,-7.39,-2.47,5.97
1489817555.25,-7.31,-2.46,5.94
1489817555.26,-7.35,-2.51,5.92
1489817555.28,-7.54,-2.59,6.07
1489817555.29,-7.79,-2.61,6.4
1489817555.31,-7.93,-2.49,6.6
1489817555.32,-7.9,-2.48,6.9
1489817555.33,-7.64,-2.22,6.76
1489817555.35,-7.43,-2.14,6.21
1489817555.36,-7.23,-2.17,5.67
1489817555.38,-7.12,-2.34,5.38
1489817555.39,-7.23,-2.54,5.37
1489817555.41,-7.38,-2.55,5.66
1489817555.42,-7.52,-2.59,6.02
1489817555.44,-7.5,-2.57,6.34
1489817555.45,-7.39,-2.52,6.4
1489817555.47,-7.21,-2.39,6.33
1489817555.48,-7.18,-2.37,6.31
1489817555.49,-7.26,-2.39,5.8
1489817555.51,-7.13,-2.58,5.77
1489817555.52,-7.02,-2.46,5.77
1489817555.54,-7.0,-2.4,5.86
1489817555.55,-6.92,-2.46,5.84
1489817555.57,-6.91,-2.56,5.86
1489817555.58,-6.95,-2.61,5.94
1489817555.6,-6.87,-2.53,5.97
1489817555.61,-6.79,-2.59,5.83
1489817555.63,-6.79,-2.53,5.79
1489817555.64,-6.68,-2.49,5.84
1489817555.65,-6.49,-2.44,5.73
1489817555.67,-6.29,-2.52,5.7
1489817555.68,-6.1,-2.56,5.26
1489817555.7,-6.09,-2.61,4.94
1489817555.71,-6.26,-2.68,5.02
1489817555.73,-6.66,-2.68,5.45
1489817555.74,-7.01,-2.76,5.99
1489817555.76,-7.47,-2.74,6.75
1489817555.77,-7.95,-2.56,7.23
1489817555.79,-8.29,-2.38,7.3
1489817555.8,-8.35,-2.33,7.34
1489817555.81,-8.15,-2.21,6.95
1489817555.83,-7.76,-2.03,6.63
1489817555.84,-7.41,-2.04,6.08
1489817555.86,-7.01,-2.14,5.58
1489817555.88,-6.72,-2.32,5.25
1489817555.89,-6.69,-2.4,5.12
1489817555.9,-6.77,-2.38,5.14
1489817555.92,-6.94,-2.48,5.33
1489817555.93,-7.29,-2.6,5.68
